,index,title,pubDate,guid,link,description
356,10227,"The Crown new season watched by 1.1m in UK on launch day, first official ratings say","Thu, 10 Nov 2022 17:50:38 GMT",https://www.bbc.co.uk/news/entertainment-arts-63584041,https://www.bbc.co.uk/news/entertainment-arts-63584041?at_medium=RSS&at_campaign=KARANGA,"More than a million people in the UK watched the new series on its first day of release, Barb says."
357,1913,Partygate: Which Downing Street parties have resulted in fines so far?,"Tue, 19 Apr 2022 10:05:27 GMT",https://www.bbc.co.uk/news/uk-politics-60124162,https://www.bbc.co.uk/news/uk-politics-60124162?at_medium=RSS&at_campaign=KARANGA,The police inquiry is separate to the investigation carried out by civil servant Sue Gray.
358,10576,Ukraine war: Rishi Sunak visits President Zelensky in Kyiv as he pledges £50m in aid,"Sat, 19 Nov 2022 19:53:43 GMT",https://www.bbc.co.uk/news/world-europe-63687045,https://www.bbc.co.uk/news/world-europe-63687045?at_medium=RSS&at_campaign=KARANGA,The UK prime minister has travelled to Ukraine for the first time since taking office.
359,13313,US tracking suspected Chinese surveillance balloon,"Fri, 03 Feb 2023 00:20:32 GMT",https://www.bbc.co.uk/news/world-us-canada-64507225,https://www.bbc.co.uk/news/world-us-canada-64507225?at_medium=RSS&at_campaign=KARANGA,Pentagon officials say they have decided against blowing the alleged spy craft out of the sky - for now.
360,10662,Cost of living: 'We both work but we can't afford the family rent',"Mon, 21 Nov 2022 01:13:43 GMT",https://www.bbc.co.uk/news/uk-63694797,https://www.bbc.co.uk/news/uk-63694797?at_medium=RSS&at_campaign=KARANGA,"A nurse is facing eviction with her family, and they can't find a new home within budget."
361,606,Assad: Syria's leader makes historic visit to UAE,"Sat, 19 Mar 2022 03:16:30 GMT",https://www.bbc.co.uk/news/world-middle-east-60804050,https://www.bbc.co.uk/news/world-middle-east-60804050?at_medium=RSS&at_campaign=KARANGA,It marks Bashar al-Assad's first visit to an Arab country since the Syrian civil war began in 2011.
362,12942,Peru protests: Machu Picchu closed indefinitely and tourists stranded,"Sat, 21 Jan 2023 19:44:06 GMT",https://www.bbc.co.uk/news/world-latin-america-64360531,https://www.bbc.co.uk/news/world-latin-america-64360531?at_medium=RSS&at_campaign=KARANGA,Hundreds of visitors are stranded at the popular Incan citadel as violent protests rock the country.
363,13746,"'It felt like us, it looked like us' - Klopp hails derby win ","Mon, 13 Feb 2023 23:14:35 GMT",https://www.bbc.co.uk/sport/football/64533611,https://www.bbc.co.uk/sport/football/64533611?at_medium=RSS&at_campaign=KARANGA,Cody Gakpo scores his first Liverpool goal as the Reds return to winning ways in the Merseyside derby to leave Everton rooted in the relegation zone.
364,2102,Macron defeats Le Pen and vows to unite divided France,"Mon, 25 Apr 2022 03:54:34 GMT",https://www.bbc.co.uk/news/world-europe-61209058,https://www.bbc.co.uk/news/world-europe-61209058?at_medium=RSS&at_campaign=KARANGA,He triumphs over his far-right rival and becomes the first president to win re-election in 20 years.
365,12730,What losing my wife to pancreatic cancer taught me about life and loss,"Sat, 14 Jan 2023 21:55:42 GMT",https://www.bbc.co.uk/news/uk-wales-64223194,https://www.bbc.co.uk/news/uk-wales-64223194?at_medium=RSS&at_campaign=KARANGA,"Four months ago, Geraint John lost his 43-year-old wife and the mother of his three children to cancer."
366,11394,World Cup 2022: How have travelling fans found Qatar tournament?,"Wed, 07 Dec 2022 06:48:23 GMT",https://www.bbc.co.uk/sport/football/63845130,https://www.bbc.co.uk/sport/football/63845130?at_medium=RSS&at_campaign=KARANGA,"The historic first World Cup in the Middle East has been controversial, but how have the travelling supporters found the host nation?"
367,12033,No tree or gifts for thousands in this US city,"Thu, 22 Dec 2022 23:45:33 GMT",https://www.bbc.co.uk/news/world-us-canada-64072601,https://www.bbc.co.uk/news/world-us-canada-64072601?at_medium=RSS&at_campaign=KARANGA,Migrants arriving in El Paso will spend their first Christmas away from home. Many left loved ones behind.
368,4680,"World Aquatic Championships: Summer McIntosh, 15, wins gold & Great Britain take relay bronze","Sat, 25 Jun 2022 19:33:47 GMT",https://www.bbc.co.uk/sport/swimming/61939066,https://www.bbc.co.uk/sport/swimming/61939066?at_medium=RSS&at_campaign=KARANGA,Great Britain's men win relay bronze while 15-year-old Canadian Summer McIntosh takes her second gold on the final day of the World Aquatics Championships.
369,8569,"What happened to the UK economy, pound and mortgages this week?","Fri, 30 Sep 2022 23:00:09 GMT",https://www.bbc.co.uk/news/business-63066543,https://www.bbc.co.uk/news/business-63066543?at_medium=RSS&at_campaign=KARANGA,The last seven days have been a rollercoaster with mortgage costs and the pound thrown off course.
370,11952,The Traitors: Why viewers became so loyal to the BBC reality series,"Thu, 22 Dec 2022 00:01:23 GMT",https://www.bbc.co.uk/news/entertainment-arts-63970819,https://www.bbc.co.uk/news/entertainment-arts-63970819?at_medium=RSS&at_campaign=KARANGA,The Claudia Winkleman-fronted TV series has built a fiercely devoted following in recent weeks.
371,3802,In pictures: Harry and Meghan join royals for National Service of Thanksgiving,"Fri, 03 Jun 2022 11:49:34 GMT",https://www.bbc.co.uk/news/uk-61681180,https://www.bbc.co.uk/news/uk-61681180?at_medium=RSS&at_campaign=KARANGA,They were among hundreds of guests paying tribute to the Queen.
372,5680,Euro 2022: What to look out for in the quarter-finals,"Wed, 20 Jul 2022 05:33:28 GMT",https://www.bbc.co.uk/sport/football/62192755,https://www.bbc.co.uk/sport/football/62192755?at_medium=RSS&at_campaign=KARANGA,Are England set for Euro 2022 glory? Who might stop them? And who will finish as top scorer? BBC Sport picks out five things to look out for as the knockout stages begin.
373,7949,Worcester Warriors owners 'agree terms of sale of club' to interested party,"Tue, 13 Sep 2022 16:32:16 GMT",https://www.bbc.co.uk/sport/rugby-union/62876136,https://www.bbc.co.uk/sport/rugby-union/62876136?at_medium=RSS&at_campaign=KARANGA,Worcester Warriors' owners say they have agreed the terms of the sale of the troubled club to an interested party.
374,15164,Chocolate and sweets prices jump ahead of Easter,"Mon, 27 Mar 2023 23:09:56 GMT",https://www.bbc.co.uk/news/business-65091499,https://www.bbc.co.uk/news/business-65091499?at_medium=RSS&at_campaign=KARANGA,"Chocolate is among food products that have seen record rises in March, ahead of the Easter holiday."
375,8514,Record number of nurses quitting the NHS,"Fri, 30 Sep 2022 01:31:15 GMT",https://www.bbc.co.uk/news/health-63080462,https://www.bbc.co.uk/news/health-63080462?at_medium=RSS&at_campaign=KARANGA,"Experts call for urgent action to stem brain drain of staff as 40,000 walk away from health service."
376,2017,Wimbledon ban on Russian players is discrimination - Andrey Rublev,"Thu, 21 Apr 2022 19:44:17 GMT",https://www.bbc.co.uk/sport/tennis/61182808,https://www.bbc.co.uk/sport/tennis/61182808?at_medium=RSS&at_campaign=KARANGA,"Russian world number eight Andrey Rublev says Wimbledon's ban on Russian and Belarusian players is ""complete discrimination""."
377,5075,Steve Barclay: What will new health secretary tackle first?,"Wed, 06 Jul 2022 13:36:58 GMT",https://www.bbc.co.uk/news/health-62063975,https://www.bbc.co.uk/news/health-62063975?at_medium=RSS&at_campaign=KARANGA,"Sajid Javid's replacement faces a big list of problems, including NHS staff pay and long waiting lists."
378,3541,Elaine Thompson-Herah beats Dina Asher-Smith in emphatic Diamond League win,"Sat, 28 May 2022 22:32:14 GMT",https://www.bbc.co.uk/sport/athletics/61621380,https://www.bbc.co.uk/sport/athletics/61621380?at_medium=RSS&at_campaign=KARANGA,"Olympic 100m champion Elaine Thompson-Herah proves she is still the one to beat with an emphatic Diamond League win over a clutch of rivals, including Britain's Dina Asher-Smith, in Eugene."
379,8317,Labour conference: Sir Keir Starmer backs net zero electricity to boost growth,"Sun, 25 Sep 2022 01:21:42 GMT",https://www.bbc.co.uk/news/uk-politics-63023277,https://www.bbc.co.uk/news/uk-politics-63023277?at_medium=RSS&at_campaign=KARANGA,The Labour leader sets out plans to make the UK entirely free from fossil fuels by 2030.
380,14487,"Sunak: We've tried every other way, it hasn't worked","Tue, 07 Mar 2023 18:20:39 GMT",https://www.bbc.co.uk/news/uk-64882621,https://www.bbc.co.uk/news/uk-64882621?at_medium=RSS&at_campaign=KARANGA,The UK PM addresses reporters about new plans to crack down on people crossing the Channel in small boats.
381,7998,Queen Elizabeth II's personal touches in plans for funeral day,"Thu, 15 Sep 2022 14:25:34 GMT",https://www.bbc.co.uk/news/uk-62913337,https://www.bbc.co.uk/news/uk-62913337?at_medium=RSS&at_campaign=KARANGA,A national two-minute silence is announced for the end of the state funeral service on Monday.
382,4555,European Under-19 Championship: England 4-0 Serbia - highlights,"Wed, 22 Jun 2022 20:23:15 GMT",https://www.bbc.co.uk/sport/av/football/61904632,https://www.bbc.co.uk/sport/av/football/61904632?at_medium=RSS&at_campaign=KARANGA,Watch highlights of England's 4-0 win against Serbia at the European Under-19 Championship in Slovakia.
383,5982,Washington DC at 'tipping point' as migrants arrive from border,"Thu, 28 Jul 2022 22:17:24 GMT",https://www.bbc.co.uk/news/world-us-canada-62339594,https://www.bbc.co.uk/news/world-us-canada-62339594?at_medium=RSS&at_campaign=KARANGA,Texas and Arizona have transported thousands of migrants north in protest over the Biden border policy.
384,6065,Flesh-eating bug: Swansea DJ tells how graze almost killed him,"Sat, 30 Jul 2022 20:57:29 GMT",https://www.bbc.co.uk/news/uk-wales-61944495,https://www.bbc.co.uk/news/uk-wales-61944495?at_medium=RSS&at_campaign=KARANGA,Scott Neil couldn't believe how he got potentially fatal disease after a trip while walking home.
385,6953,Vanessa Bryant testifies she was 'blindsided' by leaked photos,"Fri, 19 Aug 2022 21:25:34 GMT",https://www.bbc.co.uk/news/world-us-canada-62612887,https://www.bbc.co.uk/news/world-us-canada-62612887?at_medium=RSS&at_campaign=KARANGA,Vanessa Bryant is seeking millions for emotional distress over photos taken at the accident site.
386,2186,Match for Peace tour: 'I have friends in Ukraine with guns now',"Tue, 26 Apr 2022 23:11:01 GMT",https://www.bbc.co.uk/news/newsbeat-61215272,https://www.bbc.co.uk/news/newsbeat-61215272?at_medium=RSS&at_campaign=KARANGA,Ukrainian players from Dynamo Kyiv and Borussia Dortmund speak about being away from loved ones.
387,8585,Cost of living tips: How to cut energy and heating costs in your home,"Thu, 29 Sep 2022 23:08:25 GMT",https://www.bbc.co.uk/news/business-63080673,https://www.bbc.co.uk/news/business-63080673?at_medium=RSS&at_campaign=KARANGA,Consumer Affairs Correspondent Colletta Smith has picked out some of the best ways to cut costs in your home.
388,12284,Photographers pick their top shots of the year,"Sat, 31 Dec 2022 02:29:31 GMT",https://www.bbc.co.uk/news/in-pictures-64075002,https://www.bbc.co.uk/news/in-pictures-64075002?at_medium=RSS&at_campaign=KARANGA,Press Association photographers reflect on their best images from the past year.
389,7409,Biden says 'Maga forces' threaten US democracy,"Fri, 02 Sep 2022 01:33:20 GMT",https://www.bbc.co.uk/news/world-us-canada-62761428,https://www.bbc.co.uk/news/world-us-canada-62761428?at_medium=RSS&at_campaign=KARANGA,Mr Biden says Trump supporters want to take the US backwards. Republicans say Mr Biden has betrayed America.
390,286,Roman Abramovich: Chelsea have credit card facilities temporarily suspended,"Fri, 11 Mar 2022 20:01:22 GMT",https://www.bbc.co.uk/sport/football/60714952,https://www.bbc.co.uk/sport/football/60714952?at_medium=RSS&at_campaign=KARANGA,Chelsea's credit card facilities are temporarily suspended while banks assess the implications of the sanctions imposed on Russian billionaire owner Roman Abramovich.
391,6592,Megafire rips through swathes of land near Bordeaux,"Thu, 11 Aug 2022 13:51:51 GMT",https://www.bbc.co.uk/news/world-europe-62509411,https://www.bbc.co.uk/news/world-europe-62509411?at_medium=RSS&at_campaign=KARANGA,Firefighters continue to try to extinguish the wildfire raging through the Gironde region.
392,2932,Bristol mum writes heart surgery book to help son,"Sat, 14 May 2022 23:03:40 GMT",https://www.bbc.co.uk/news/uk-england-bristol-61443420,https://www.bbc.co.uk/news/uk-england-bristol-61443420?at_medium=RSS&at_campaign=KARANGA,"Aimee says the book will help her son understand why he ""should be proud"" of his heart surgery scar."
393,13800,Jeremy Corbyn: Starmer move flagrant attack on democracy,"Wed, 15 Feb 2023 20:25:34 GMT",https://www.bbc.co.uk/news/uk-politics-64656900,https://www.bbc.co.uk/news/uk-politics-64656900?at_medium=RSS&at_campaign=KARANGA,The former Labour leader attacks a decision to bar him from representing Labour at the next election.
394,905,Ukraine war: Oligarch Eugene Shvidler's jets held indefinitely,"Sat, 26 Mar 2022 11:51:31 GMT",https://www.bbc.co.uk/news/uk-60886181,https://www.bbc.co.uk/news/uk-60886181?at_medium=RSS&at_campaign=KARANGA,"The two planes belong to Eugene Shvidler, an associate of Roman Abramovich, the government says."
395,9679,Ukraine war: Russia troop deployment to Belarus prompts speculation,"Tue, 25 Oct 2022 23:38:49 GMT",https://www.bbc.co.uk/news/world-europe-63386634,https://www.bbc.co.uk/news/world-europe-63386634?at_medium=RSS&at_campaign=KARANGA,Russia is sending thousands more troops to Belarus. Is the country going to join the war in Ukraine?
396,3356,The changing face of the North Sea oil industry,"Tue, 24 May 2022 05:36:56 GMT",https://www.bbc.co.uk/news/uk-scotland-61437156,https://www.bbc.co.uk/news/uk-scotland-61437156?at_medium=RSS&at_campaign=KARANGA,"Some workers are still banking on a career in oil and gas, others are focusing on a greener future."
397,4982,Pink Ladies' Tractor Road Run helps breast cancer research,"Mon, 04 Jul 2022 06:21:42 GMT",https://www.bbc.co.uk/news/uk-england-norfolk-62030466,https://www.bbc.co.uk/news/uk-england-norfolk-62030466?at_medium=RSS&at_campaign=KARANGA,More than 100 women drive miles on decorated tractors on a journey to raise £1m for a cancer charity.
398,557,P&O Ferries backlash grows after firing 800 workers,"Fri, 18 Mar 2022 01:53:26 GMT",https://www.bbc.co.uk/news/business-60789612,https://www.bbc.co.uk/news/business-60789612?at_medium=RSS&at_campaign=KARANGA,"Staff, MPs and unions express outrage and travellers are told to expect disruption."
399,13595,"European Super League: New proposal would be open competition, say organisers","Thu, 09 Feb 2023 18:06:24 GMT",https://www.bbc.co.uk/sport/football/64578730,https://www.bbc.co.uk/sport/football/64578730?at_medium=RSS&at_campaign=KARANGA,"A new-look European Super League would be a competition with no permanent members and based on sporting performance, says A22 chief executive Bernd Reichart."
400,5475,Euro 2022: Watch all of the angles of Alessia Russo's 'wow goal' against Northern Ireland,"Fri, 15 Jul 2022 21:52:55 GMT",https://www.bbc.co.uk/sport/av/football/62182553,https://www.bbc.co.uk/sport/av/football/62182553?at_medium=RSS&at_campaign=KARANGA,"Alessia Russo executes a superb turn and scores an ""absolutely brilliant"" goal to put England 4-0 up against Northern Ireland at St Mary's Stadium."
401,9781,Meet the designers with learning disabilities,"Sat, 29 Oct 2022 22:52:16 GMT",https://www.bbc.co.uk/news/stories-63412071,https://www.bbc.co.uk/news/stories-63412071?at_medium=RSS&at_campaign=KARANGA,"A design agency in Barcelona has creatives with learning disabilities, autism and schizophrenia."
